,Code,Description,Code System,Code System Version,Code System OID,TTY
199,105845,flurbiprofen 100 MG Rectal Suppository,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
200,105918,naproxen 250 MG Delayed Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
201,105925,phenylbutazone 200 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
202,105942,piroxicam 20 MG Rectal Suppository,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
203,105953,nabumetone 100 MG/ML Oral Suspension,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
204,105954,tenoxicam 20 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
205,105974,carisoprodol 125 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
206,105999,ketoprofen 0.025 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
207,106002,piroxicam 0.005 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
208,106085,choline 200 MG/ML / glycerin 126 MG/ML Otic Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
209,106119,anthraquinone glycoside 5 MG/ML / salicylic acid 10 MG/ML Mucous Membrane Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
210,106135,benzocaine 10 MG / cetylpyridinium chloride 1.4 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
211,106137,benzocaine 5 MG / tyrothricin 1 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
212,106139,benzocaine 0.02 MG/MG / chloroxylenol 0.00106 MG/MG Oral Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
213,106222,lidocaine 20 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
214,106224,benzocaine 30 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
215,106225,benzocaine 10 MG/ML / triclosan 2 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
216,106226,benzocaine 10 MG/ML / triclosan 2 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
217,106227,benzocaine 10 MG/ML / triclosan 2 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
218,106618,phenol 10 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
219,106619,phenol 20 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
220,106809,aspirin 500 MG / glycine 133 MG Disintegrating Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
221,106814,acetaminophen 450 MG / caffeine 30 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
222,106815,acetaminophen 450 MG / caffeine 25 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
223,106818,acetaminophen 5 MG/ML / caffeine 0.65 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
224,106821,acetaminophen 150 MG / sodium salicylate 100 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
225,107313,phenylbutazone 100 MG Delayed Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
226,107321,benzocaine 0.02 MG/MG / salicylamide 0.05 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
227,107323,heparinoids 0.002 MG/MG / salicylic acid 0.02 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
228,107416,dibucaine 0.011 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
229,108379,diazepam 0.5 MG/ML Oral Suspension,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
230,108380,diazepam 2 MG/ML Oral Suspension,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
231,1085721,menthol 50 MG/ML / methyl salicylate 140 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
232,1086707,meloxicam 5 MG/ML Injectable Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
233,1086713,menthol 70 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
234,1086750,acetaminophen 32 MG/ML / chlorpheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Suspension,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
235,1086991,acetaminophen 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
236,1086997,acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
237,108721,anthralin 0.0011 MG/MG / coal tar 0.01 MG/MG / salicylic acid 0.016 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
238,1087365,"hyoscyamine sulfate 0.12 MG / methenamine 118 MG / methylene blue 10 MG / phenyl salicylate 36 MG / sodium phosphate, monobasic 40.8 MG Oral Capsule",RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
239,1087607,acetaminophen 500 MG / diphenhydramine hydrochloride 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
240,1087678,chondroitin sulfates 200 MG / glucosamine sulfate 500 MG / methylsulfonylmethane 150 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
241,1087917,camphor 20 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
242,1088758,acetaminophen 33.3 MG/ML / phenyltoloxamine citrate 2 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
243,1088934,chlorzoxazone 375 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
244,1088936,chlorzoxazone 750 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
245,1089101,bacitracin 0.5 UNT/ML / lidocaine hydrochloride 40 MG/ML / neomycin 0.0035 MG/ML / polymyxin B 10 UNT/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
246,108926,lactic acid 0.25 MG/MG / salicylic acid 0.25 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
247,1089766,menthol 35 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
248,1089822,acetaminophen 325 MG / dextromethorphan hydrobromide 15 MG / doxylamine succinate 6.25 MG / pseudoephedrine hydrochloride 30 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
249,1089831,camphor 110 MG/ML / menthol 110 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
250,1089847,camphor 0.11 MG/MG / menthol 0.11 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
251,1089968,acetaminophen 500 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 15 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
252,1090457,camphor 0.11 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
253,1090476,acetaminophen 250 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 100 MG / pseudoephedrine hydrochloride 30 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
254,1090743,acetaminophen 500 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
255,1091020,chondroitin sulfates 400 MG / glucosamine hydrochloride 500 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
256,1091381,camphor 32.5 MG/ML / menthol 15 MG/ML / methyl salicylate 150 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
257,1091719,0.55 ML sodium hyaluronate 10 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
258,1091723,0.4 ML sodium hyaluronate 10 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
259,1091876,meloxicam 0.5 MG/ML Oral Suspension,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
261,1091943,capsaicin 0.25 MG/ML / methylnicotinate 5 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
262,1092181,resveratrol 50 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
263,1092189,acetaminophen 500 MG / diphenhydramine hydrochloride 25 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
264,1092373,acetaminophen 33.3 MG/ML / diphenhydramine hydrochloride 1.67 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
265,1092398,aspirin 500 MG / diphenhydramine hydrochloride 25 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
266,1093075,acetaminophen 325 MG / diphenhydramine hydrochloride 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
267,1093083,acetaminophen 650 MG / diphenhydramine hydrochloride 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
268,1093359,menthol 125 MG/ML / methyl salicylate 62.5 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
269,1094015,oxytetracycline 250 MG / phenazopyridine hydrochloride 50 MG / sulfamethizole 250 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
270,1094083,arginine 6 MG/ML / histidine 4.29 MG/ML / isoleucine 4.62 MG/ML / leucine 7.26 MG/ML / lysine 5.35 MG/ML / methionine 7.26 MG/ML / phenylalanine 7.26 MG/ML / threonine 3.3 MG/ML / tryptophan 1.65 MG/ML / valine 5.28 MG/ML Injectable Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
271,1094104,phenazopyridine hydrochloride 200 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
272,1094107,phenazopyridine hydrochloride 100 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
273,1094126,phenazopyridine hydrochloride 95 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
274,1094131,acetaminophen 65 MG/ML / dextromethorphan hydrobromide 2 MG/ML / diphenhydramine hydrochloride 2.5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
275,1094147,phenazopyridine hydrochloride 99.5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
276,1094160,phenazopyridine hydrochloride 97.2 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
277,1094351,phenazopyridine hydrochloride 150 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
278,1094352,phenazopyridine hydrochloride 200 MG / sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
279,1094357,phenazopyridine hydrochloride 97.5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
280,1094364,phenazopyridine hydrochloride 200 MG Delayed Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
281,1094379,capsaicin 0.25 MG/ML / methylnicotinate 5 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
282,1094443,hydrocortisone acetate 23.5 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
283,1094538,acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
284,1094549,acetaminophen 325 MG / dextromethorphan hydrobromide 15 MG / doxylamine succinate 6.25 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
285,1094550,menthol 50 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
286,1095682,capsaicin 0.35 MG/ML / menthol 50 MG/ML / methyl salicylate 200 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
287,1098122,0.35 ML chondroitin sulfates 40 MG/ML / sodium hyaluronate 30 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
288,1098123,{1 (0.35 ML chondroitin sulfates 40 MG/ML / sodium hyaluronate 30 MG/ML Prefilled Syringe) / 1 (0.4 ML sodium hyaluronate 10 MG/ML Prefilled Syringe) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
289,1098137,0.5 ML chondroitin sulfates 40 MG/ML / sodium hyaluronate 30 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
290,1098138,{1 (0.5 ML chondroitin sulfates 40 MG/ML / sodium hyaluronate 30 MG/ML Prefilled Syringe) / 1 (0.55 ML sodium hyaluronate 10 MG/ML Prefilled Syringe) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
291,1098158,sodium hyaluronate 0.002 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
292,1098161,sodium hyaluronate 1 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
293,1098236,pramoxine hydrochloride 10 MG/ML / zinc oxide 50 MG/ML Rectal Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
295,1098347,menthol 1 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
296,1098397,bacitracin 0.4 UNT/MG / lidocaine 0.04 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 5 UNT/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
297,1098435,acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 100 MG / phenylephrine hydrochloride 5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
298,1098496,acetaminophen 500 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 15 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
299,1098616,lidocaine 0.008 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
300,1099288,desipramine hydrochloride 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
301,1099292,desipramine hydrochloride 100 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
302,1099296,desipramine hydrochloride 150 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
303,1099300,desipramine hydrochloride 25 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
304,1099304,desipramine hydrochloride 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
305,1099316,desipramine hydrochloride 75 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
306,1099648,5 ML valproic acid 100 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
307,1099656,valproic acid 125 MG Delayed Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
308,1099670,valproic acid 250 MG Delayed Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
309,1099681,valproic acid 250 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
310,1099687,valproic acid 50 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
311,1099691,valproic acid 500 MG Delayed Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
312,1099703,valproic acid 100 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
313,1099766,valproic acid 150 MG Delayed Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
314,1099772,valproic acid 200 MG Delayed Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
315,1099853,valproic acid 40 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
316,1099859,camphor 55 MG/ML / menthol 55 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
317,1099888,camphor 2 MG/ML / menthol 35 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
318,1099889,camphor 0.01 MG/MG / menthol 0.05 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
319,1099890,camphor 0.01 MG/MG / menthol 0.07 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
320,1099896,capsaicin 0.375 MG/ML / menthol 50 MG/ML / methyl salicylate 200 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
321,1099912,capsaicin 0.000375 MG/MG / menthol 0.05 MG/MG / methyl salicylate 0.2 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
322,1100007,menthol 25 MG/ML / methyl salicylate 249 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
323,1100066,famotidine 26.6 MG / ibuprofen 800 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
324,1100684,menthol 0.15 MG/MG / methyl salicylate 0.3 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
325,1101083,menthol 30 MG/ML / methyl salicylate 100 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
326,1101338,gabapentin enacarbil 600 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
327,1101472,menthol 12.7 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
328,1101852,glycerin 330 MG/ML / phenol 15 MG/ML Mucosal Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
329,1102186,menthol 70 MG/ML / methyl salicylate 140 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
330,1102253,menthol 20 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
331,1110816,benzocaine 75 MG/ML Mucosal Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
332,1111003,camphor 0.11 MG/MG / menthol 0.08 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
333,1111032,menthol 0.03 MG/MG / methyl salicylate 0.12 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
334,1111739,capsaicin 0.0025 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
335,1112231,naproxen sodium 220 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
336,1112482,chondroitin sulfates 80 MG / collagen 400 MG / hyaluronic acid 40 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
337,1112692,camphor 0.053 MG/MG / menthol 0.028 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
338,1112813,chondroitin sulfates 133 MG / glucosamine hydrochloride 167 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
339,1114454,menthol 5 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
340,1114847,cholecalciferol 500 UNT / chondroitin sulfates 600 MG / glucosamine 750 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
341,1114854,hydrocortisone acetate 18.5 MG/ML / pramoxine hydrochloride 11.5 MG/ML Rectal Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
342,1115015,{9 (Once-Daily gabapentin 300 MG Oral Tablet) / 69 (Once-Daily gabapentin 600 MG Oral Tablet) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
344,1116155,menthol 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
345,1116320,24 HR naproxen 375 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
346,1116339,24 HR naproxen 500 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
347,1116349,24 HR naproxen 750 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
348,1116454,benzalkonium chloride 2 MG/ML / benzocaine 2 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
349,1116499,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
350,1116626,epinephrine 0.001 MG/MG / lidocaine hydrochloride 0.1 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
351,1116758,chloroquine phosphate 500 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
352,1116967,capsaicin 0.25 MG/ML / menthol 100 MG/ML / methyl salicylate 300 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
353,1117346,chloroquine phosphate 16 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
354,1117351,chloroquine sulfate 13.6 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
355,1117353,chloroquine sulfate 200 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
356,1117531,chloroquine phosphate 250 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
357,1119555,chondroitin sulfates 1200 MG / glucosamine sulfate 1500 MG / methylsulfonylmethane 500 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
358,1119597,capsaicin 0.02 MG/ML / menthol 100 MG/ML / methyl salicylate 200 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
359,1125502,chondroitin sulfates 500 MG / glucosamine sulfate 500 MG / methylsulfonylmethane 66.7 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
360,1145951,diphenhydramine hydrochloride 0.02 MG/MG / menthol 0.01 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
361,1146695,menthol 20 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
362,1146774,menthol 0.01 MG/MG / petrolatum 0.31 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
363,1148131,menthol 25 MG/ML / methyl salicylate 100 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
364,1148141,3 ML icatibant 10 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
365,1148399,8 HR acetaminophen 650 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
366,1148408,camphor 30 MG/ML / menthol 26 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
367,1148423,camphor 4.6 MG/ML / Capsicum extract 0.25 MG/ML / menthol 17 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
368,1148429,menthol 15 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
369,1148430,menthol 40 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
370,1148634,histamine dihydrochloride 0.28 MG/ML / menthol 45.7 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
371,1150067,chondroitin sulfates 40 MG/ML / glucosamine hydrochloride 66.7 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
372,1150153,quercetin 100 MG / resveratrol 100 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
373,1150310,chondroitin sulfates 400 MG / glucosamine sulfate 500 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
374,1188395,camphor 0.048 MG/MG / Eucalyptus oil 0.012 MG/MG / menthol 0.01 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
375,1189152,menthol 90 MG/ML / pramoxine hydrochloride 5 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
376,1189156,menthol 90 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
377,1189623,lidocaine hydrochloride 0.005 MG/MG / menthol 0.001 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
378,1190034,benzethonium chloride 1.5 MG/ML / benzocaine 50 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
379,1190052,camphor 0.01 MG/MG / menthol 0.006 MG/MG / petrolatum 0.6 MG/MG / phenol 0.005 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
380,1190112,0.75 ML chondroitin sulfates 40 MG/ML / sodium hyaluronate 30 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
381,1190122,2 ML sodium hyaluronate 10 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
382,1190150,lidocaine hydrochloride 25 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
383,1190166,benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 20 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
384,1190560,ethanol 0.5 ML/ML / lidocaine hydrochloride 20 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
385,1191003,capsaicin 0.00002 MG/MG / menthol 0.004 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
386,1191508,20 ML bupivacaine liposome 13.3 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
387,1192505,benzethonium chloride 2 MG/ML / benzocaine 100 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
388,1192516,benzethonium chloride 2 MG/ML / benzocaine 100 MG/ML / menthol 3.3 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
389,1192745,menthol 0.037 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
390,1192748,menthol 3.2 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
391,1192858,0.8 ML sodium hyaluronate 12 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
392,1192861,0.8 ML sodium hyaluronate 16 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
393,1192984,benzocaine 4 MG/ML / docusate sodium 56.6 MG/ML Enema,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
